code_watersurfaces	grts_ranking	in_object	x	y
WVLKNO0310	59571509	1	77631.3275987244	228049.760050001
WVLBRD0112	59582577	1	54233.5961619355	216160.36815
LIMZNH0447	59598546	1	223265.709229366	188377.973200001
WVLBLA0387	59601589	1	64045.9496500017	221094.98965
LIMMSK0151	59607442	1	243288.511304735	202517.968799999
ANTMOL0313	59613302	1	205452.851256358	211552.606150001
WVLBRU1084	59629237	1	69340.8490982332	220430.641899999
WVLDEP0014	59633841	1	23936.2028706057	195963.791800002
WVLZED0036	59653889	1	61338.98519788	204852.261
LIMGNK0071	59681074	1	225772.76883653	182970.70605
WVLBRU0777	59768501	1	69493.7869933028	222178.5897
LIMHHE0322	59793106	1	224357.70915345	190847.3092
WVLKNO0034	59817269	1	78771.3813461831	227735.192699999
LIMLNK0076	59832306	1	238714.98560499	179738.4885
ANTLIL0092	59846102	1	183437.9298844	217980.5716
LIMLUM0222	59871206	1	207200.12655134	185439.43495
ANTKAS0278	59871222	1	189077.12582803	216709.6482
WVLDEH0025	59872257	1	55247.7568826381	218490.036999999
LIMHAS0742	59877094	1	216030.281271077	180739.53765
LIMHAS0745	59877094	1	216039.248937189	180749.38015
LIMHAS0747	59877094	1	216022.284072586	180764.19685
ANTBAL0709	59893622	1	208052.28587356	206133.5887
WVLJAB0171	59916033	1	61295.59793144	205238.0869
ANTHUL0159	59974742	1	184149.9503258	194503.118799999
479227_v2018	59981493	1	69214.3637563112	221139.9761
633037_v2020	60016030	1	182661.241472547	233587.88005
OVLSTL0180	60035357	1	97840.1848818491	219672.632399999
WVLKNO0126	60037173	1	72082.9981838248	226252.6238
LIMZNH0354	60073682	1	224476.51543378	188651.6576
108061_v2014	60089397	1	75188.8567225793	220334.357100001
WVLKOK0029	60094641	1	28518.5468085248	200638.374750001
WVLDEH0297	60124597	1	61372.3707007811	222070.28695
WVLKNO0055	60128565	1	78780.4214596036	228291.39945
WVLDEH0057	60142593	1	56965.915234455	215700.538249999
WVLOSK0059	60149121	1	70229.5549523731	197838.38405
ANTRIJ0022	60159134	1	175418.511881731	224678.312649999
LIMHLN0162	60185766	1	200404.816318687	185529.92515
LIMLUM0151	60189110	1	207183.7407589	190016.35275
WVLHOU0551	60233681	1	50470.8293619383	184535.802300001
ANTKAL0258	60259038	1	158453.81287232	228398.692
LIMNEE0184	60262674	1	223711.202076945	217423.625200002
LIMHAS0629	60269286	1	211734.178625583	185663.168319158
ANTBCT0589	60318878	1	174013.099626711	225923.4475
ANTKAP0185	60338142	1	158388.62172857	225949.465
WVLBRD0113	60369009	1	53875.2539509332	216044.680349998
WVLGIS0249	60370801	1	49694.2902147605	208679.4013
WVLZED0166	60374785	1	61369.2584211502	204489.288549999
ANTKAL0472	60375774	1	154276.438123968	234218.1457
ANTBCT0561	60400798	1	173893.036795756	225489.790899999
LIMOPG0009	60409298	1	232356.90876581	193790.8339
LIMMSK0356	60503186	1	242494.490423557	202321.569700001
WVLDEH0206	60521909	1	60772.1030773947	222193.956150001
ANTBCT0695	60532958	1	163763.14402931	226359.398599999
LIMZNH0241	60542646	1	216147.19634983	187571.98845
ANTGEE0165	60549878	1	190072.746154191	209648.312200001
ANTLIL0577	60551838	1	181107.56115842	219592.1646
ANTMEC0128	60562198	1	159852.18580498	189879.34155
ANTMEC0278	60562198	1	159823.00561335	189854.7424
WVLBRU0829	60571317	1	69912.4255968116	220731.666449999
WVLKOK0014	60586161	1	29815.5579511992	201737.682949999
ANTBRM0208	60609257	1	143114.12517665	200169.581
ANTOLE0022	60635094	1	185804.89253026	209158.1578
OVLSTL0275	60641609	1	90969.7771612525	217828.101950001
629371_v2020	60679646	1	165654.697428789	228151.7291
ANTBCT0149	60681694	1	164080.741132536	227626.078400001
LIMGNK0859	60685874	1	229935.92494556	178755.70765
ANTMOL0085	60704886	1	206093.52889806	217691.65465
LIMZNH0146	60726966	1	217343.43745776	186364.9564
WVLWIN0036	60731457	1	77260.66030762	197852.871749999
WVLOOS0190	60744817	1	51965.7021421502	210721.714749999
LIMZNH0297	60755686	1	218231.26547857	184398.3165
WVLHOU0395	60757969	1	50458.3174476624	184788.035950001
ANTTUR0052	60760366	1	190117.073222184	228219.794050001
VBRKRB0004	60837318	1	162680.483236059	174952.933799999
VBRBOU0097	60844422	0	185447.33264763	171250.5297
629781_v2020	60852498	1	223236.570998443	217306.3036
ANTOTH0396	60877870	1	193957.77495042	219506.98215
ANTBCT0608	60879006	1	173018.510557679	226011.08265
LIMLNK0104	60880882	1	238786.53631688	179711.3852
ANTTUR0386	60904750	1	189632.94922675	228396.822000001
WVLDEH0029	60920833	1	55100.8843570775	218400.65735
LIMZNH0029	60923574	1	216790.29390198	185918.57595
WVLKOK0041	60927793	1	33620.3000439745	203309.531549999
WVLBRU0814	60964533	1	69744.1384616222	221564.3707
LIMHAS0756	60991206	1	216218.484200705	180755.091250001
208407_v2018	61021889	1	81989.4192277508	217745.472099999
ANTGEE0038	61025078	1	191825.874139543	198618.521849999
VBRSZI0292	61039926	1	192667.87300478	189699.9821
LIMMSM0036	61042674	1	241055.1667085	185366.04615
LIMBRE0115	61055122	1	239793.66640629	207779.8341
LIMBOC0044	61113874	1	232638.48245135	211621.03515
LIMBOC0166	61113874	1	232636.95545863	211634.6522
ANTLKD0376	61118774	1	192573.361416279	192859.662799999
502070_v2020	61134441	1	129572.791914264	215072.4833
LIMZNH0018	61148902	1	217792.88263213	184655.54995
498059_v2020	61172489	1	104462.288233395	215688.970100001
ANTBCT0144	61287902	1	165385.745731301	227811.0781
ANTHGS0227	61289822	1	176489.55930008	240371.149499999
VBRSZI0283	61302070	1	192700.2953866	189614.47175
WVLKNO0008	61353269	1	77097.25839719	227070.1625
WVLKOK0139	61405361	1	28195.2130999975	200497.081599999
450056_v2016	61410997	1	68887.3144473042	220658.734100001
LIMHVL0239	61444790	1	213159.56911057	187712.43835
LIMHEC0201	61448978	1	223919.483039098	205678.36575
441059_v2016	61489065	1	124797.291428189	199036.9956
OVLGNT0817	61517001	1	102119.841081125	192759.234195217
ANTBAA0038	61582638	1	186952.357435183	233751.6686
WVLJAB0442	61587201	1	61557.8923490888	205352.13405
ANTMEC0148	61610774	1	159994.59537957	189720.064
479262_v2018	61617265	1	53237.6122953115	211454.7126
ANTLIL0607	61649366	1	180869.770772049	218008.5065
WVLOSK0273	61663297	1	74260.183408	200465.5468
LIMGNK0153	61684018	1	222899.241006082	183911.46455
455267_v2016	61685429	1	69627.6025708702	221360.2161
457790_v2016	61685429	1	69642.6362927201	221360.533600001
474033_v2016	61685429	1	69615.1024453422	221351.961099999
ANTBCT0017	61695454	1	166655.506931196	228783.418550001
WVLDEP0036	61707441	1	23132.2530672792	198145.15295
LIMGNK0097	61718834	1	221743.32961086	183739.7715
WVLZUI0126	61726133	1	60913.3099335897	219398.15315
511965_v2018	61740713	1	121398.313185675	192128.25145
WVLNWP0041	61749041	1	35875.1985016529	205929.7062
ANTTUR0342	61755382	1	189542.522032986	217822.455599999
ANTMOL0568	61761262	1	204507.052254692	220454.697308735
ANTBSE0327	61793950	1	180396.525384887	224910.100500001
536554_v2018	61805633	1	75838.5193090674	200502.962350002
ANTKAS0340	61805814	1	195067.988998106	218044.6436
WVLGIS0033	61812593	1	49716.3859204897	209038.688099999
ANTTUR0345	61852662	1	190190.349541905	218462.68605
WVLHOU0691	61887441	1	50885.4011493059	183663.0724
ANTKAL0248	61897438	1	158528.42927556	227887.9435
440871_v2016	61922997	1	69615.3558085222	219709.0141
WVLBRU0824	61935285	1	68868.2408748292	220725.20675
WVLZED0055	61947649	1	61276.8436373309	204639.9418
WVLODB0129	61959169	1	56862.8514578332	212261.854850002
LIMHAS0714	62039782	1	216153.913192012	180780.476200001
LIMHAS0715	62039782	1	216163.979600001	180773.43825
LIMHAS0717	62039782	1	216146.690781674	180795.239950001
ANTOTH0159	62085678	1	194287.26802952	225489.9994
ANTBCT0128	62100958	1	166642.652676861	229158.596000001
632700_v2020	62108118	1	181478.281969377	218188.286799999
ANTRIJ0070	62137502	1	174629.386740894	225644.35595
OVLSTK0301	62166633	1	129249.305747084	214867.53575
ANTHTS0163	62175190	1	185266.29415877	209739.58915
575258_v2016	62198378	1	228271.18219561	219286.876600001
WVLDAM0653	62213173	1	78218.8992378203	221661.97195
WVLKOK0007	62228657	1	28323.739141372	199972.157599999
WVLDEH0031	62231553	1	54934.4864021079	218284.63635
LIMGNK0042	62243122	1	222004.08796086	183718.13605
ANTBCT0182	62252510	1	165751.535599913	227849.875800001
LIMZNH0265	62283446	1	218409.997167227	186740.54305
427397_v2020	62318898	1	225875.7685736	182982.82425
509159_v2018	62321258	1	228350.015856586	221270.682150001
ANTDES0264	62331126	1	201279.669280542	213120.26145
506136_v2020	62338161	1	53586.9715018784	211584.610099999
ANTBCT0119	62352862	1	164525.53184011	227111.94445
WVLMID0282	62360177	1	38583.1455789232	205243.74415
ANTBAL0373	62371702	1	208528.24337021	206152.67725
LIMGNK0109	62372146	1	224637.3077327	184895.6444
LIMZNH0533	62377654	1	216406.068568363	187376.078
WVLJAB0134	62451457	1	60899.637947	205107.0141
LIMHAS0466	62471910	1	216089.33002785	185609.59945
WVLDAM0494	62481857	1	74980.8543786713	215202.677449999
441250_v2016	62509749	1	63701.9156322727	219541.0361
WVLODB0132	62561281	1	56619.7122879259	212145.957050001
633067_v2020	62588318	1	182952.294786708	233697.271600001
512780_v2018	62616245	1	64055.9371237746	221192.185450001
ANTBCT0014	62647774	1	163993.106051526	227195.8303
WVLBLA0427	62688693	1	62509.5026559419	219885.715
LIMZNH0226	62693046	1	217575.47891779	185986.4937
ANTBCT0271	62695646	1	164085.210258493	226535.6153
WVLBLA1191	62706357	1	63298.2115874994	219586.6994
WVLDIK0967	62721521	1	42562.0104114508	188521.57425
WVLZED0041	62734081	1	61163.4890767924	204673.884599999
534971_v2018	62739758	1	189579.396062891	228791.425100001
LIMHHE0300	62774994	1	223448.548101131	190439.938449999
ANTANT0383	62794025	1	148260.84388413	208742.5855
LIMZNH0292	62824118	1	217191.47845539	186434.66415
WVLBRN0407	62854209	1	75798.0143152052	200640.273149999
425033_v2020	62914546	1	239307.744906117	181874.8638
ANTOTH0039	62927150	1	192217.45546616	227846.8735
496317_v2018	62972993	1	76329.6881246572	198779.08585
VBRKEE0040	62988566	1	167676.77852202	187820.04965
ANTHUL0132	62989398	1	184793.02989311	194934.70695
ANTRIJ0054	62989470	1	175041.22038171	224869.5438
ANTRIJ0081	62989470	1	175031.89140854	224876.1604
WVLZED0143	62996225	1	61394.0184699357	204563.7414
WVLKNO0182	62996533	1	78332.2821263404	226467.552649999
WVLKNO0106	63002293	1	70607.6785120066	225398.540449999
LIMHAS0203	63022822	1	215890.542516266	180803.9318
LIMHAS0707	63022822	1	215886.999154757	180818.4684
LIMHAS0865	63022822	1	215895.130313356	180799.54105
LIMZNH0574	63047378	1	225105.30715682	188706.65465
WVLKNO0001	63061301	1	77668.0997394221	227255.047050001
LIMHHE0223	63069906	1	223859.34972475	190650.01015
LIMASS2024	63085138	1	238109.252924343	190588.301180784
LIMGNK0387	63105330	1	226127.603311159	182750.155550001
ANTGEE0854	63108854	1	189732.382674707	208332.35005
LIMHAS0765	63111474	1	221647.937247117	183263.1315
LIMHAS0767	63111474	1	221665.307030534	183271.8945
WVLKNO0290	63127605	1	77452.7548648902	226397.970350001
WVLBRU0679	63131317	1	68890.7235806891	222332.64945
ANTMRK0284	63132062	1	182875.689803397	230781.8912
LIMZNH0176	63135414	1	218066.98922933	185992.0547
VBRSZI0400	63137078	1	192684.61868681	189848.47145
ANTKAS0415	63156214	1	188672.02509168	215040.3573
WVLDEH0352	63162481	1	54746.4459148726	218076.437200001
WVLBRU0795	63167157	1	66020.6346922845	224532.423400002
ANTHST0147	63172950	1	184400.07931076	190416.12365
WVLBLA0249	63189685	1	63563.3096725892	221867.113
OVLWSM0197	63209385	1	126214.47826809	198892.725099999
LIMLUM0047	63286246	1	206098.276737857	185133.341400001
632696_v2020	63287766	1	181385.630689131	218025.578249998
632407_v2020	63289302	1	185785.840950778	210004.87255
WVLBLA0339	63312565	1	63404.417597501	219728.4079
ANTBCT0330	63334622	1	163863.149400681	225747.55345
ANTLKD0262	63346998	1	192444.127232951	192769.804099999
OVLSIN0269	63364201	1	124817.802802355	207076.337750001
WVLBLA0209	63385013	1	62212.9698346949	221795.554849999
WVLKNO0391	63389749	1	77709.0694348836	226488.999300001
OVLDEI0194	63424201	0	93270.4713154947	187656.178132652
LIMZNH0467	63426230	1	216564.138444297	187391.8868
357138_v2020	63448150	1	183971.495849703	194531.738850001
ANTDES0098	63461622	1	200768.556159159	213464.325650001
LIMDPB0047	63461682	1	223919.216464643	182359.58275
ANTANT0472	63514921	1	148292.903504448	209300.68785
421540_v2020	63525814	1	215748.59579922	198190.6478
WVLZED0500	63586049	1	61151.84566459	204845.98645
LIMNEE0179	63588626	1	223799.68039748	217954.62655
LIMZNH0206	63610550	1	217561.23533147	186583.676530165
509736_v2018	63618350	1	187015.58676985	231259.371400001
ANTTUR0303	63623470	1	190133.371475	228994.411599999
WVLKNO0043	63634741	1	78157.3326849109	228090.124050001
WVLDEH0339	63636917	1	58641.9899956477	220452.214799998
WVLBRU0818	63651509	1	69339.0595289243	220827.533600001
ANTBCT0192	63673822	1	166695.285014004	228860.9169
VBRKRB0081	63675590	1	164609.476203541	178311.04765
ANTKAL0202	63682270	1	159032.77303494	234745.6601
358977_v2020	63696070	1	162511.649545701	179557.1767
ANTRAV0273	63709998	1	197942.70410945	234699.40955
LIMBOC0184	63735314	1	232648.36500082	211755.4424
OVLTEM0088	63738601	1	143424.869067017	201983.0359
LIMHEC0039	63764242	1	218676.496885177	204543.195599999
ANTKAS0213	63770614	0	188894.532834079	216963.005435379
ANTBRM0269	63787753	1	144530.27761724	200804.0371
WVLNWP0029	63862577	1	34774.1766861708	204418.7216
ANTMOL0571	63866998	1	205687.3962017	217479.97665
ANTKAL0256	63929054	1	158662.19564386	228356.79185
LIMLNK0055	63953906	1	240832.42269507	179752.8708
LIMLOM0467	63956342	0	214266.917078388	215863.123369131
WVLKNO0273	64044341	1	77740.4877374042	227776.1152
WVLBRU0808	64044725	1	69142.6122887051	221582.30205
ANTKAS0457	64045046	1	187739.60985265	217742.3268
ANTGEE0790	64059126	1	188839.31106172	207739.4871
WVLMID0116	64061041	1	39750.3196128114	208458.7645
416184_v2020	64065446	1	186201.612353824	180298.9956
446775_v2018	64067381	1	80098.3560447732	221141.62105
LIMHAS0710	64071398	1	216076.078173088	180817.316399999
LIMHAS0866	64071398	1	216065.828656825	180804.246350002
LIMHAS0868	64071398	1	216052.492726851	180801.91405
LIMHAS0869	64071398	1	216050.54811823	180810.03865
LIMHAS0870	64071398	1	216060.47910785	180806.816699998
ANTMRK0246	64075054	1	188112.202650003	229693.768649999
ANTMOL0101	64087790	1	205398.31339541	219839.2337
LIMKIN0010	64106642	1	240998.79647956	209010.8059
WVLBLA0139	64107189	1	63468.3396377066	221710.01
ANTKAL0228	64109278	1	158836.94422516	227476.11895
LIMHAS0139	64136934	1	216118.020831445	180886.433800001
LIMHAS0155	64136934	1	216134.527238765	180869.762800001
LIMHAS0224	64136934	1	216111.016694014	180873.6269
WVLMID0208	64138033	1	37379.5021814859	207064.921800001
478036_v2018	64156785	1	53733.3440330075	210960.804850001
OVLBLE0139	64173961	1	120001.86217276	189453.689199999
WVLKNO0052	64175413	1	77896.2666066501	227530.680899998
ANTBCT0087	64187870	1	164505.03242592	226939.915200001
WVLKNO0044	64224565	1	77911.1178022783	228415.2052
WVLKOK0078	64253745	1	33167.8077672951	202917.276150001
OVLSTK0296	64263785	1	129077.094034632	214844.327500001
ANTZWI0040	64304169	1	144811.156319082	215599.823649999
WVLMID0205	64323185	1	39834.5610743862	208677.68
WVLBRU1085	64347829	1	69393.0234963241	220428.1055
456620_v2016	64360117	1	69032.3624599494	221538.9496
ANTBCT0801	64395486	1	163090.61563213	225917.137
LIMGNK0399	64409906	1	222140.25992289	184127.56625
ANTBCT0231	64465118	1	163447.456786945	226520.339600001
LIMHMA0213	64483946	1	228550.49444871	221024.8722
WVLBLA0356	64516789	1	64555.7337166673	220874.84145
ANTBCT0175	64581086	1	164993.370507143	227235.385299999
ANTBRS0068	64618718	1	161672.977267338	221487.232534674
LIMHSL0036	64628786	1	226470.48756399	172829.28585
WVLBLA0287	64688821	1	63668.8515784292	220636.334349999
WVLODB0090	64695297	1	57851.880949122	210766.5581
WVLKOK0163	64700209	1	30867.7568754625	202656.454500001
WVLKNO0375	64716085	1	78894.6706945806	228196.87015
ANTKAL0013	64716510	1	154995.719860254	229308.2697
WVLJAB0428	64732929	1	61530.8632666667	205511.2158
LIMHHE0004	64738514	1	219946.12047017	197594.0125
ANTMEC0274	64756502	1	159778.36871907	189798.8512
WVLBLA0460	64761269	1	62834.2609105887	222047.785600001
ANTLIL0287	64795094	1	180917.51791463	217953.86305
ANTRAV0386	64801582	1	196917.90888465	229354.8844
LIMOPG0082	64825938	1	237580.520666057	193496.689099999
ANTHST0235	64880950	1	187580.94872067	191462
LIMGNK0160	64895282	1	222892.310149272	184478.151450001
ANTKAL0232	64895710	1	159004.90542851	227633.2041
WVLOOS0011	64939121	1	51929.3712908129	210666.2917
LIMGNK0384	64973106	1	225689.27248414	182585.4281
VBRHOL0187	64978822	1	177094.2374295	180296.8803
624387_v2014	65022249	1	148929.420313461	209065.4286
WVLJAB0546	65060609	1	61285.1322016374	205363.17385
ANTRIJ0080	65086622	1	175103.93139739	224848.3055
WVLZED0205	65093377	1	61279.1612434148	204600.953399999
585753_v2020	65103326	1	166669.50885238	228491.537099998
OVLBLE0182	65111721	1	121314.091596454	191859.862300001
LIMMSK0158	65112466	1	243365.929393561	202323.248749999
WVLBRU0369	65133237	1	65520.7526438403	224370.846000001
WVLBLA0341	65147573	1	63181.1189835041	219766.875949999
ANTSIL0322	65151198	1	164848.83195253	219153.57445
WVLBLA0251	65155765	1	63307.5283137787	221662.579050001
LIMKIN0239	65182178	1	252856.956742358	205430.885399999
665231_v2014	65248369	1	49721.6771471307	210898.537600001
ANTHST0121	65319254	1	184349.511247939	191527.5908
WVLDEH0304	65334709	1	61916.6778328559	221496.8115
ANTGEE0718	65338870	1	199422.6758	205119.2097
OVLDNL0064	65345529	1	128489.12059167	173092.22205
LIMDPB0249	65345842	1	223386.342104556	181846.077399999
WVLBRD0028	65349745	1	53895.1122658934	216297.6051
ANTBCT0577	65400990	1	173327.53940188	226004.9211
LIMGNK0894	65458482	1	222216.920372993	184227.044400001
WVLDEP0108	65459377	1	22621.0271871542	199172.017750001
LIMHVL0090	65462966	1	212904.87177674	187886.41685
ANTTUR0292	65492270	1	189348.483345252	228371.570500001
VBRARS0136	65511558	1	179816.111252761	184837.75585
LIMMGR0027	65514450	1	230759.82011612	196043.876
WVLKNO0053	65518901	1	78911.9480607419	227670.19655
LIMNEE0178	65521938	1	223741.32029071	218138.4621
LIMMSK0347	65537874	1	239873.455253541	195992.40645
WVLZUI0021	65605045	1	61742.1440905995	219549.3134
629476_v2020	65607902	1	163252.535813537	225246.815450002
LIMDPB0309	65607986	1	223560.26636069	181847.44595
435837_v2016	65617589	1	69369.9904332172	221358.7666
477564_v2018	65617589	1	69384.4037609041	221373.607099999
ANTTUR0295	65623342	1	189795.952404759	228464.1241
492656_v2018	65690790	1	200308.592016654	185680.462499999
593416_v2014	65699125	1	79261.2241179579	228353.9211
LIMHHE0330	65740498	1	224202.086958705	190954.41915
ANTKAL0399	65764062	1	158692.285221899	228605.369450001
ANTKAL0004	65766110	1	154233.263217909	233063.922554161
WVLJAB0196	65781505	1	61554.56013697	205303.9697
ANTMAL0060	65824982	1	177090.17814188	215592.22255
631338_v2020	65835638	1	216088.888271365	202303.56405
WVLHOU0416	65840081	1	51305.8964967751	184872.86155
LIMHVL0124	65842870	1	215811.77064156	188014.1045
ANTBSE0333	65857182	1	180184.461126025	224892.5231
ANTBAL0428	65857398	1	207675.287970146	205294.6338
551920_v2016	65864414	1	153223.105270364	233187.3266
WVLDIK0153	65873137	1	42343.4068283407	196953.389099998
